RA,ra_num,ano_base,Fase_num,INDE_final,INDE_prev,delta_INDE,queda,IPS,IPS_prev
RA-1160,1160,2023,3,6.636166667,,,0,2.52,
RA-1160,1160,2024,3,6.274190982333334,6.636166667,-0.36197568466666663,1,7.51,2.52
RA-1161,1161,2023,3,7.317791667,,,0,2.52,
RA-1162,1162,2023,3,7.44215,,,0,3.77,
RA-1162,1162,2024,4,7.473167836266667,7.44215,0.031017836266666876,0,6.26,3.77
RA-1163,1163,2023,3,7.749391667,,,0,7.52,
RA-1163,1163,2024,4,8.6794789474,7.749391667,0.9300872803999995,0,7.51,7.52
RA-1164,1164,2023,3,6.910091667,,,0,2.52,
RA-1165,1165,2023,3,7.880716667,,,0,5.0,
RA-1165,1165,2024,3,7.908044272466667,7.880716667,0.02732760546666757,0,8.135,5.0
RA-1166,1166,2023,3,7.307858333,,,0,7.52,
RA-1166,1166,2024,4,7.452799122766667,7.307858333,0.14494078976666636,0,6.26,7.52
RA-1167,1167,2023,3,6.021891667,,,0,2.52,
RA-1168,1168,2023,3,5.886625,,,0,2.52,
RA-1168,1168,2024,3,6.864053921600001,5.886625,0.9774289216000005,0,7.51,2.52
RA-1169,1169,2023,3,7.213625,,,0,5.0,
RA-1169,1169,2024,4,6.885305555533334,7.213625,-0.3283194444666666,1,5.635,5.0
RA-1170,1170,2023,3,6.874683333,,,0,7.52,
RA-1170,1170,2024,3,6.095440873,6.874683333,-0.7792424599999999,1,8.13,7.52
RA-1171,1171,2023,3,7.856033333,,,0,5.0,
RA-1171,1171,2024,4,7.6236817459,7.856033333,-0.23235158710000015,1,7.51,5.0
RA-1172,1172,2023,4,7.030108333,,,0,2.52,
RA-1172,1172,2024,5,5.719565079333334,7.030108333,-1.3105432536666664,1,6.26,2.52
RA-1173,1173,2023,4,7.67285,,,0,2.52,
RA-1173,1173,2024,5,8.220132915666667,7.67285,0.547282915666667,0,7.51,2.52
RA-1174,1174,2023,4,7.333591667,,,0,2.52,
RA-1174,1174,2024,5,7.374213419866667,7.333591667,0.04062175286666658,0,6.26,2.52
RA-1175,1175,2023,4,5.939858333,,,0,2.52,
RA-1176,1176,2023,4,8.881483333,,,0,7.52,
RA-1176,1176,2024,5,8.914816269866666,8.881483333,0.03333293686666572,0,6.26,7.52
RA-1177,1177,2023,4,8.345491667,,,0,2.52,
RA-1177,1177,2024,5,8.3233039474,8.345491667,-0.022187719599999767,1,6.26,2.52
RA-1178,1178,2023,4,7.066475,,,0,2.52,
RA-1178,1178,2024,5,8.0934746032,7.066475,1.026999603200001,0,6.26,2.52
RA-1179,1179,2023,4,6.631333333,,,0,4.38,
RA-1180,1180,2023,4,7.067983333,,,0,5.0,
RA-1181,1181,2023,4,6.971266667,,,0,2.52,
RA-1181,1181,2024,5,6.2015816738666665,6.971266667,-0.7696849931333336,1,6.26,2.52
RA-1182,1182,2023,4,5.709808333,,,0,2.52,
RA-1183,1183,2023,4,6.269541667,,,0,2.52,
RA-1184,1184,2023,4,7.381566667,,,0,5.0,
RA-1184,1184,2024,5,7.411701731566668,7.381566667,0.030135064566667147,0,7.51,5.0
RA-1185,1185,2023,4,8.02675,,,0,5.0,
RA-1186,1186,2023,4,7.281433333,,,0,6.89,
RA-1187,1187,2023,4,6.644475,,,0,2.52,
RA-1188,1188,2023,4,,,,0,,
RA-1188,1188,2024,5,7.801633333400001,,,0,7.51,
RA-1189,1189,2023,4,,,,0,,
RA-1189,1189,2024,5,7.6486387164,,,0,7.51,
RA-1190,1190,2023,4,6.330041667,,,0,5.0,
RA-1191,1191,2023,4,6.175333333,,,0,5.0,
RA-1192,1192,2023,4,6.780741667,,,0,2.52,
RA-1193,1193,2023,4,6.018083333,,,0,5.0,
RA-1193,1193,2024,4,6.6304815790000005,6.018083333,0.6123982460000006,0,5.635,5.0
RA-1194,1194,2023,4,7.671933333,,,0,5.0,
RA-1195,1195,2023,4,5.677291667,,,0,2.52,
RA-1195,1195,2024,5,7.5085144926666665,5.677291667,1.831222825666666,0,5.63,2.52
RA-1196,1196,2023,5,7.03025,,,0,5.0,
RA-1197,1197,2023,5,6.946058333,,,0,5.0,
RA-1198,1198,2023,5,7.515233333,,,0,6.26,
RA-1198,1198,2024,5,6.9217748918,7.515233333,-0.5934584412000001,1,7.51,6.26
RA-1199,1199,2023,5,7.024933333,,,0,5.0,
RA-1199,1199,2024,5,7.614235714266666,7.024933333,0.5893023812666662,0,5.005,5.0
RA-1200,1200,2023,5,5.711166667,,,0,5.0,
RA-1200,1200,2024,5,5.6415838956,5.711166667,-0.06958277139999947,1,6.26,5.0
RA-1201,1201,2023,5,8.378008333,,,0,3.77,
RA-1201,1201,2024,5,8.376195238033333,8.378008333,-0.0018130949666677054,1,7.51,3.77
RA-1202,1202,2023,5,6.202008333,,,0,7.52,
RA-1203,1203,2023,5,7.487841667,,,0,2.52,
RA-1203,1203,2024,6,8.9495245614,7.487841667,1.4616828944000009,0,7.51,2.52
RA-1204,1204,2023,5,6.940416667,,,0,5.0,
RA-1205,1205,2023,5,6.806466667,,,0,6.26,
RA-1206,1206,2023,5,6.724183333,,,0,2.52,
RA-1207,1207,2023,5,7.58235,,,0,5.0,
RA-1207,1207,2024,5,6.509169736866667,7.58235,-1.0731802631333327,1,7.51,5.0
RA-1208,1208,2023,5,7.0651,,,0,2.52,
RA-1209,1209,2023,5,7.43375,,,0,5.0,
RA-1210,1210,2023,5,7.171083333,,,0,5.0,
RA-1210,1210,2024,6,8.2302,7.171083333,1.0591166669999996,0,7.51,5.0
RA-1211,1211,2023,5,7.09205,,,0,5.0,
RA-1212,1212,2023,5,6.755358333,,,0,5.0,
RA-1213,1213,2023,5,5.95625,,,0,2.52,
RA-1214,1214,2023,6,8.378666667,,,0,6.89,
RA-1214,1214,2024,7,8.5902971362,8.378666667,0.21163046920000106,0,8.13,6.89
RA-1215,1215,2023,6,6.339466667,,,0,5.0,
RA-1216,1216,2023,6,7.7105,,,0,5.63,
RA-1216,1216,2024,8,,7.7105,,0,,5.63
RA-1217,1217,2023,6,6.064625,,,0,5.63,
RA-1218,1218,2023,6,6.8265,,,0,5.0,
RA-1219,1219,2023,6,7.215141667,,,0,5.63,
RA-1220,1220,2023,6,6.46725,,,0,5.0,
RA-1220,1220,2024,6,7.143244444466667,6.46725,0.6759944444666672,0,6.885,5.0
RA-1221,1221,2023,7,8.027466667,,,0,6.26,
RA-1221,1221,2024,8,,8.027466667,,0,,6.26
RA-1222,1222,2023,7,7.026466667,,,0,5.63,
RA-1223,1223,2023,7,8.187766667,,,0,5.0,
RA-1224,1224,2023,7,7.5524,,,0,5.0,
RA-1224,1224,2024,8,,7.5524,,0,,5.0
RA-1225,1225,2023,7,,,,0,2.52,
RA-1225,1225,2024,8,,,,0,,2.52
RA-1226,1226,2023,7,,,,0,7.52,
RA-1226,1226,2024,7,7.785233333333334,,,0,6.885,7.52
RA-1227,1227,2023,7,,,,0,2.52,
RA-1227,1227,2024,7,4.8446,,,0,7.195,2.52
RA-1228,1228,2023,7,,,,0,2.52,
RA-1228,1228,2024,7,4.8761,,,0,7.51,2.52
RA-1229,1229,2023,7,,,,0,7.52,
RA-1229,1229,2024,7,4.8238,,,0,6.57,7.52
RA-1230,1230,2023,7,,,,0,2.52,
RA-1230,1230,2024,7,4.7612000000000005,,,0,7.195,2.52
RA-1231,1231,2023,8,,,,0,,
RA-1231,1231,2024,9,,,,0,,
RA-1232,1232,2023,8,,,,0,,
RA-1232,1232,2024,9,,,,0,,
RA-1233,1233,2023,8,,,,0,,
RA-1233,1233,2024,9,,,,0,,
RA-1234,1234,2023,8,,,,0,,
RA-1234,1234,2024,8,,,,0,,
RA-1235,1235,2023,8,,,,0,,
RA-1235,1235,2024,9,,,,0,,
RA-1236,1236,2023,8,,,,0,,
RA-1236,1236,2024,8,,,,0,,
RA-1237,1237,2023,8,,,,0,,
RA-1237,1237,2024,9,,,,0,,
RA-1238,1238,2023,8,,,,0,,
RA-1238,1238,2024,9,,,,0,,
RA-1239,1239,2023,8,,,,0,,
RA-1239,1239,2024,8,,,,0,,
RA-1240,1240,2023,8,,,,0,,
RA-1240,1240,2024,8,,,,0,,
RA-1241,1241,2023,8,,,,0,,
RA-1241,1241,2024,8,,,,0,,
RA-1242,1242,2023,8,,,,0,,
RA-1242,1242,2024,8,,,,0,,
RA-1243,1243,2023,8,,,,0,,
RA-1244,1244,2023,8,,,,0,,
RA-1244,1244,2024,8,,,,0,,
RA-1245,1245,2023,8,,,,0,,
RA-1245,1245,2024,8,,,,0,,
RA-1246,1246,2023,8,,,,0,,
RA-1246,1246,2024,8,,,,0,,
RA-1247,1247,2023,8,,,,0,,
RA-1248,1248,2023,8,,,,0,,
RA-1248,1248,2024,8,,,,0,,
RA-1249,1249,2023,8,,,,0,,
RA-1249,1249,2024,8,,,,0,,
RA-1250,1250,2023,8,,,,0,,
RA-1250,1250,2024,8,,,,0,,
RA-1251,1251,2023,8,,,,0,,
RA-1251,1251,2024,8,,,,0,,
RA-1252,1252,2023,8,,,,0,,
RA-1252,1252,2024,9,,,,0,,
RA-1253,1253,2023,8,,,,0,,
RA-1253,1253,2024,8,,,,0,,
RA-1254,1254,2023,8,,,,0,,
RA-1254,1254,2024,9,,,,0,,
RA-1255,1255,2023,8,,,,0,,
RA-1255,1255,2024,8,,,,0,,
RA-1256,1256,2023,8,,,,0,,
RA-1256,1256,2024,8,,,,0,,
RA-1257,1257,2023,8,,,,0,,
RA-1257,1257,2024,8,,,,0,,
RA-1258,1258,2023,8,,,,0,,
RA-1258,1258,2024,9,,,,0,,
RA-1259,1259,2023,8,,,,0,,
RA-1259,1259,2024,8,,,,0,,
RA-1260,1260,2023,8,,,,0,,
RA-1260,1260,2024,9,,,,0,,
RA-1261,1261,2023,8,,,,0,,
RA-1261,1261,2024,8,,,,0,,
RA-1262,1262,2023,8,,,,0,,
RA-1262,1262,2024,8,,,,0,,
RA-1263,1263,2023,8,,,,0,,
RA-1263,1263,2024,8,,,,0,,
RA-1264,1264,2023,8,,,,0,,
RA-1264,1264,2024,8,,,,0,,
RA-1265,1265,2023,8,,,,0,,
RA-1265,1265,2024,8,,,,0,,
RA-1266,1266,2023,8,,,,0,,
RA-1266,1266,2024,9,,,,0,,
RA-1267,1267,2023,8,,,,0,,
RA-1267,1267,2024,9,,,,0,,
RA-1268,1268,2023,8,,,,0,,
RA-1268,1268,2024,9,,,,0,,
RA-1269,1269,2023,8,,,,0,,
RA-1269,1269,2024,8,,,,0,,
RA-1270,1270,2023,8,,,,0,,
RA-1270,1270,2024,8,,,,0,,
RA-1271,1271,2023,8,,,,0,,
RA-1271,1271,2024,8,,,,0,,
RA-1272,1272,2023,8,,,,0,,
RA-1272,1272,2024,8,,,,0,,
RA-1273,1273,2023,8,,,,0,,
RA-1273,1273,2024,8,,,,0,,
RA-1274,1274,2023,8,,,,0,,
RA-1274,1274,2024,8,,,,0,,
RA-1275,1275,2024,,7.611366666700001,,,0,6.26,
RA-1276,1276,2024,,8.002866666700001,,,0,3.76,
RA-1277,1277,2024,,7.952200000100001,,,0,3.76,
RA-1278,1278,2024,,5.444199999900001,,,0,3.76,
RA-1279,1279,2024,,8.0822,,,0,6.26,
RA-1280,1280,2024,,8.152624242500002,,,0,6.26,
RA-1281,1281,2024,,7.982890909100001,,,0,6.26,
RA-1282,1282,2024,,7.8769272727000015,,,0,6.26,
RA-1283,1283,2024,,8.3033538462,,,0,7.51,
RA-1284,1284,2024,,8.3800152174,,,0,2.51,
RA-1285,1285,2024,,8.156578882000002,,,0,2.51,
RA-1286,1286,2024,,5.914801966800001,,,0,2.51,
RA-1287,1287,2024,,7.619650310500001,,,0,2.51,
RA-1288,1288,2024,,7.9208899585,,,0,2.51,
RA-1289,1289,2024,,7.2171722223,,,0,7.51,
RA-1290,1290,2024,,8.407200000000001,,,0,7.51,
RA-1291,1291,2024,,8.079200000000002,,,0,7.51,
RA-1292,1292,2024,,6.9031621211,,,0,7.51,
RA-1293,1293,2024,,8.005023232300001,,,0,7.51,
RA-1294,1294,2024,,7.9493666666,,,0,7.51,
RA-1295,1295,2024,,8.0617454545,,,0,2.51,
RA-1296,1296,2024,,7.0574222223000005,,,0,2.51,
RA-1297,1297,2024,,7.620247619000001,,,0,2.51,
RA-1298,1298,2024,,7.577287995300001,,,0,7.51,
RA-1299,1299,2024,,7.069727777800001,,,0,7.51,
RA-1300,1300,2024,,7.623866666600001,,,0,2.51,
RA-1301,1301,2024,,5.6345333333,,,0,2.51,
RA-1302,1302,2024,,5.758866666800001,,,0,2.51,
RA-1303,1303,2024,,8.8352,,,0,2.51,
RA-1304,1304,2024,,7.085119934500001,,,0,8.135,
RA-1305,1305,2024,,6.685221929800001,,,0,2.51,
RA-1306,1306,2024,,8.503033333400001,,,0,8.135,
RA-1307,1307,2024,,6.5940333333000005,,,0,6.255,
RA-1308,1308,2024,,6.876997101400001,,,0,7.51,
RA-1309,1309,2024,,8.379199999899999,,,0,7.51,
RA-1310,1310,2024,,8.3907833334,,,0,2.51,
RA-1311,1311,2024,,6.4118666668,,,0,2.51,
RA-1312,1312,2024,,7.510200000000001,,,0,7.51,
RA-1313,1313,2024,,8.0155333334,,,0,7.51,
RA-1314,1314,2024,,8.239799999999999,,,0,7.51,
RA-1315,1315,2024,,8.3510666667,,,0,7.51,
RA-1316,1316,2024,,7.59291123,,,0,7.51,
RA-1317,1317,2024,,7.665638502700001,,,0,7.51,
RA-1318,1318,2024,,6.823383155100001,,,0,7.51,
RA-1319,1319,2024,,7.201526797300001,,,0,7.51,
RA-1320,1320,2024,,7.8845333333,,,0,7.51,
RA-1321,1321,2024,,7.95295,,,0,6.885,
RA-1322,1322,2024,,8.47795,,,0,7.51,
RA-1323,1323,2024,,7.487366666700001,,,0,7.51,
RA-1324,1324,2024,,8.332450000000001,,,0,7.51,
RA-1325,1325,2024,,8.9824954545,,,0,7.51,
RA-1326,1326,2024,,7.6397833333000005,,,0,7.51,
RA-1327,1327,2024,,8.264116666700001,,,0,7.51,
RA-1328,1328,2024,,8.0588666667,,,0,7.51,
RA-1329,1329,2024,,7.98945,,,0,7.51,
RA-1330,1330,2024,,8.944616666700002,,,0,7.51,
RA-1331,1331,2024,,7.8522833333,,,0,7.51,
RA-1332,1332,2024,,8.1040529412,,,0,7.51,
RA-1333,1333,2024,,8.213199999999999,,,0,6.255,
RA-1334,1334,2024,,8.350200000000001,,,0,5.625,
RA-1335,1335,2024,,8.3217,,,0,7.51,
RA-1336,1336,2024,,7.141365631500001,,,0,2.51,
RA-1337,1337,2024,,6.015144444400001,,,0,7.51,
RA-1338,1338,2024,,6.1368428571,,,0,7.51,
RA-1339,1339,2024,,7.3547,,,0,6.885,
RA-1340,1340,2024,,8.3422714286,,,0,7.51,
RA-1341,1341,2024,,7.862906349200001,,,0,7.51,
RA-1342,1342,2024,,7.8185809524000005,,,0,7.51,
RA-1343,1343,2024,,8.8262,,,0,7.51,
RA-1344,1344,2024,,9.3612,,,0,7.51,
RA-1345,1345,2024,,7.2340128655000004,,,0,7.51,
RA-1346,1346,2024,,7.3701047619,,,0,7.51,
RA-1347,1347,2024,,6.153842857100001,,,0,2.51,
RA-1348,1348,2024,,7.9604662539,,,0,7.51,
RA-1349,1349,2024,,7.855727777800001,,,0,7.51,
RA-1350,1350,2024,,8.335450000000002,,,0,8.755,
RA-1351,1351,2024,,8.1861038462,,,0,8.13,
RA-1352,1352,2024,,8.289950000000001,,,0,8.13,
RA-1353,1353,2024,,6.454700000000001,,,0,7.51,
RA-1354,1354,2024,,7.353427272700001,,,0,7.51,
RA-1355,1355,2024,,7.202245454500001,,,0,7.51,
RA-1356,1356,2024,,7.8695888889,,,0,7.51,
RA-1357,1357,2024,,7.1807,,,0,7.51,
RA-1358,1358,2024,,6.552990476200001,,,0,5.01,
RA-1359,1359,2024,,7.2102,,,0,5.635,
RA-1360,1360,2024,,6.8480623189,,,0,7.51,
RA-1361,1361,2024,,8.738700000000001,,,0,5.635,
RA-1362,1362,2024,,7.709200000000001,,,0,5.635,
RA-1363,1363,2024,,7.690800000000001,,,0,5.635,
RA-1364,1364,2024,,7.570033333300001,,,0,7.51,
RA-1365,1365,2024,,7.3700333333,,,0,6.26,
RA-1366,1366,2024,,6.919852173900001,,,0,7.51,
RA-1367,1367,2024,,8.427286956500001,,,0,7.51,
RA-1368,1368,2024,,8.6012,,,0,7.51,
RA-1369,1369,2024,,8.052286956500001,,,0,6.26,
RA-1370,1370,2024,,8.0456444444,,,0,7.51,
RA-1371,1371,2024,,6.4843521739,,,0,7.51,
RA-1372,1372,2024,,7.9632000000000005,,,0,8.13,
RA-1373,1373,2024,,7.577286956500001,,,0,7.51,
RA-1374,1374,2024,,7.3707652174,,,0,7.51,
RA-1375,1375,2024,,8.101200000000002,,,0,7.51,
RA-1376,1376,2024,,8.2742769231,,,0,7.51,
RA-1377,1377,2024,,7.8987,,,0,8.13,
RA-1378,1378,2024,,7.6703428571,,,0,8.13,
RA-1379,1379,2024,,6.638292105300001,,,0,3.755,
RA-1380,1380,2024,,7.964342230600001,,,0,4.385,
RA-1381,1381,2024,,9.038200000000002,,,0,8.13,
RA-1382,1382,2024,,7.834830952400001,,,0,7.51,
RA-1383,1383,2024,,8.3720803259,,,0,7.51,
RA-1384,1384,2024,,6.221984461100001,,,0,7.51,
RA-1385,1385,2024,,7.7262,,,0,4.385,
RA-1386,1386,2024,,7.803580952400001,,,0,7.51,
RA-1387,1387,2024,,7.8030796992,,,0,7.51,
RA-1388,1388,2024,,7.015057142799999,,,0,6.88,
RA-1389,1389,2024,,8.980533333299999,,,0,6.88,
RA-1390,1390,2024,,8.4930333333,,,0,5.005,
RA-1391,1391,2024,,8.8435333333,,,0,7.51,
RA-1392,1392,2024,,5.4262,,,0,7.51,
RA-1393,1393,2024,,7.2597000000000005,,,0,3.755,
RA-1394,1394,2024,1,7.503255555500002,,,0,7.51,
RA-1395,1395,2024,1,8.5997833334,,,0,7.51,
RA-1396,1396,2024,1,7.8477,,,0,7.51,
RA-1397,1397,2024,1,7.8280333334000005,,,0,6.26,
RA-1398,1398,2024,1,7.989700527000001,,,0,7.51,
RA-1399,1399,2024,1,7.438578787899999,,,0,5.005,
RA-1400,1400,2024,1,7.622839525700001,,,0,7.51,
RA-1401,1401,2024,1,8.1188277778,,,0,7.51,
RA-1402,1402,2024,1,8.588040909100002,,,0,7.51,
RA-1403,1403,2024,1,8.257421861500001,,,0,7.51,
RA-1404,1404,2024,1,8.3971318182,,,0,7.51,
RA-1405,1405,2024,1,8.4749727273,,,0,7.51,
RA-1406,1406,2024,1,7.8186772727000005,,,0,7.51,
RA-1407,1407,2024,1,7.546086363600001,,,0,7.51,
RA-1408,1408,2024,1,7.626768181800001,,,0,7.51,
RA-1409,1409,2024,1,7.863131818100001,,,0,7.51,
RA-1410,1410,2024,1,7.5319272727,,,0,7.51,
RA-1411,1411,2024,1,6.886950000000001,,,0,6.26,
RA-1412,1412,2024,1,9.204671861500001,,,0,7.51,
RA-1413,1413,2024,1,7.747564718600001,,,0,7.51,
RA-1414,1414,2024,1,8.840007359300001,,,0,6.885,
RA-1415,1415,2024,1,7.3712454546,,,0,6.26,
RA-1416,1416,2024,1,7.375503030400001,,,0,7.51,
RA-1417,1417,2024,1,7.7436242424,,,0,7.51,
RA-1418,1418,2024,1,7.7352909091000015,,,0,7.51,
RA-1419,1419,2024,1,8.7536999999,,,0,7.51,
RA-1420,1420,2024,1,5.6558,,,0,6.26,
RA-1421,1421,2024,1,7.126922222200001,,,0,7.51,
RA-1422,1422,2024,1,7.0132,,,0,7.51,
RA-1423,1423,2024,1,6.403450000000001,,,0,7.51,
RA-1424,1424,2024,1,7.5543388889,,,0,7.51,
RA-1425,1425,2024,1,6.8290988095000005,,,0,7.51,
RA-1426,1426,2024,1,5.8367476190000005,,,0,7.51,
RA-1427,1427,2024,1,8.425325,,,0,7.51,
RA-1428,1428,2024,1,8.006108496800001,,,0,7.51,
RA-1429,1429,2024,1,8.041811111100001,,,0,7.51,
RA-1430,1430,2024,1,7.864033333300001,,,0,7.51,
RA-1431,1431,2024,1,7.9147292443,,,0,7.51,
RA-1432,1432,2024,1,8.774075000000002,,,0,7.51,
RA-1433,1433,2024,1,8.1939895962,,,0,7.51,
RA-1434,1434,2024,1,8.2775982919,,,0,6.26,
RA-1435,1435,2024,1,7.7196166667,,,0,7.51,
RA-1436,1436,2024,1,7.589914648100001,,,0,7.51,
RA-1437,1437,2024,1,7.982890217400001,,,0,7.51,
RA-1438,1438,2024,1,8.176825000000001,,,0,7.51,
RA-1439,1439,2024,1,8.507700000000002,,,0,7.51,
RA-1440,1440,2024,1,7.469102691500001,,,0,7.51,
RA-1441,1441,2024,1,8.961646169800002,,,0,7.51,
RA-1442,1442,2024,1,7.135189648100001,,,0,7.51,
RA-1443,1443,2024,1,6.921633333300001,,,0,6.26,
RA-1444,1444,2024,1,6.610588888900001,,,0,7.51,
RA-1445,1445,2024,1,7.842866666700001,,,0,7.51,
RA-1446,1446,2024,1,5.9004061924,,,0,6.26,
RA-1447,1447,2024,1,7.5402350878,,,0,7.51,
RA-1448,1448,2024,1,7.466126406900001,,,0,7.51,
RA-1449,1449,2024,1,7.214341666700001,,,0,7.51,
RA-1450,1450,2024,1,7.405235714200002,,,0,7.51,
RA-1451,1451,2024,1,7.560479761900002,,,0,7.51,
RA-1452,1452,2024,2,8.6268666667,,,0,7.51,
RA-1453,1453,2024,2,7.1234857143,,,0,6.25,
RA-1454,1454,2024,2,7.7042238095,,,0,7.51,
RA-1455,1455,2024,2,6.6442555555,,,0,7.51,
RA-1456,1456,2024,2,8.492914285800001,,,0,7.51,
RA-1457,1457,2024,2,6.0197761904,,,0,7.51,
RA-1458,1458,2024,2,5.879073684200001,,,0,7.51,
RA-1459,1459,2024,2,6.665390476100001,,,0,7.51,
RA-1460,1460,2024,2,6.784805263200001,,,0,7.51,
RA-1461,1461,2024,2,6.871961904800001,,,0,7.51,
RA-1462,1462,2024,2,7.6243666666,,,0,7.51,
RA-1463,1463,2024,2,9.074561111000001,,,0,7.51,
RA-1464,1464,2024,2,7.288424359,,,0,7.51,
RA-1465,1465,2024,2,7.3344666666,,,0,7.51,
RA-1466,1466,2024,2,8.213723809600001,,,0,7.51,
RA-1467,1467,2024,2,8.836711278200001,,,0,7.51,
RA-1468,1468,2024,2,8.1281028822,,,0,7.51,
RA-1469,1469,2024,2,7.459755555500001,,,0,7.51,
RA-1470,1470,2024,2,5.967421532000001,,,0,6.26,
RA-1471,1471,2024,2,7.404455434800001,,,0,7.51,
RA-1472,1472,2024,2,8.773575000000001,,,0,7.51,
RA-1473,1473,2024,2,6.689320600500001,,,0,5.625,
RA-1474,1474,2024,2,7.384207505200001,,,0,5.625,
RA-1475,1475,2024,2,7.413901754400001,,,0,7.51,
RA-1476,1476,2024,2,8.80795,,,0,5.635,
RA-1477,1477,2024,2,7.0514989130000005,,,0,7.51,
RA-1478,1478,2024,2,6.7210333334,,,0,6.255,
RA-1479,1479,2024,2,6.615766239300001,,,0,7.51,
RA-1480,1480,2024,2,7.09445,,,0,7.51,
RA-1481,1481,2024,2,6.860721739100001,,,0,7.51,
RA-1482,1482,2024,2,5.2257,,,0,7.51,
RA-1483,1483,2024,2,7.311433695700001,,,0,7.51,
RA-1484,1484,2024,2,7.754200000000001,,,0,6.26,
RA-1485,1485,2024,2,6.7386875776999995,,,0,5.625,
RA-1486,1486,2024,2,6.865474509900001,,,0,6.26,
RA-1487,1487,2024,2,8.0267434782,,,0,6.26,
RA-1488,1488,2024,2,6.7668935818000016,,,0,7.51,
RA-1489,1489,2024,2,5.9842289855000015,,,0,6.26,
RA-1490,1490,2024,2,7.3725768116,,,0,6.26,
RA-1491,1491,2024,2,7.5072,,,0,7.51,
RA-1492,1492,2024,2,8.479020512900002,,,0,7.51,
RA-1493,1493,2024,2,6.378661323900001,,,0,7.51,
RA-1494,1494,2024,2,5.8748823529,,,0,7.51,
RA-1495,1495,2024,2,8.4845030302,,,0,7.51,
RA-1496,1496,2024,2,6.7799738095,,,0,7.51,
RA-1497,1497,2024,2,5.2423787879,,,0,7.51,
RA-1498,1498,2024,2,7.147881818200001,,,0,7.51,
RA-1499,1499,2024,2,7.914800000000001,,,0,6.885,
RA-1500,1500,2024,2,7.360450000100002,,,0,6.885,
RA-1501,1501,2024,2,8.04495,,,0,7.51,
RA-1502,1502,2024,2,6.886091025600001,,,0,7.51,
RA-1503,1503,2024,2,6.991699999900001,,,0,7.51,
RA-1504,1504,2024,2,6.057060605999999,,,0,5.63,
RA-1505,1505,2024,2,6.7199171717,,,0,7.51,
RA-1506,1506,2024,2,7.151855844200001,,,0,7.51,
RA-1507,1507,2024,2,5.046077056300001,,,0,7.51,
RA-1508,1508,2024,2,8.1804207793,,,0,7.51,
RA-1509,1509,2024,2,7.560230303200001,,,0,7.51,
RA-1510,1510,2024,2,9.464745454400001,,,0,7.51,
RA-1511,1511,2024,2,8.9217077641,,,0,7.51,
RA-1512,1512,2024,2,8.10445,,,0,7.51,
RA-1513,1513,2024,2,6.5509171717,,,0,7.51,
RA-1514,1514,2024,2,7.520576262600001,,,0,7.51,
RA-1515,1515,2024,2,5.832133333300001,,,0,6.255,
RA-1516,1516,2024,3,7.217066033133334,,,0,9.38,
RA-1517,1517,2024,3,6.240744444466667,,,0,9.38,
RA-1518,1518,2024,3,5.721382142866666,,,0,9.38,
RA-1519,1519,2024,3,7.210222117800001,,,0,8.755,
RA-1520,1520,2024,3,7.0026462121333335,,,0,8.75,
RA-1521,1521,2024,3,5.065788844333333,,,0,2.51,
RA-1522,1522,2024,3,8.3261,,,0,9.38,
RA-1523,1523,2024,3,8.67371279,,,0,8.755,
RA-1524,1524,2024,3,5.5473805555333335,,,0,7.51,
RA-1525,1525,2024,3,7.778263492033334,,,0,5.63,
RA-1526,1526,2024,3,7.9798,,,0,8.75,
RA-1527,1527,2024,3,8.631675000000001,,,0,7.51,
RA-1528,1528,2024,3,7.622584090933335,,,0,7.51,
RA-1529,1529,2024,3,6.710079487200001,,,0,7.51,
RA-1530,1530,2024,3,4.6391535714200005,,,0,8.13,
RA-1531,1531,2024,3,7.0491790134,,,0,7.505,
RA-1532,1532,2024,3,4.548544781066667,,,0,7.51,
RA-1533,1533,2024,3,9.089828985533336,,,0,8.135,
RA-1534,1534,2024,3,7.188366666666667,,,0,8.135,
RA-1535,1535,2024,3,7.109390969933334,,,0,7.51,
RA-1536,1536,2024,3,7.653744444466668,,,0,8.135,
RA-1537,1537,2024,3,8.176263231333333,,,0,8.135,
RA-1538,1538,2024,3,7.9631703704333345,,,0,8.13,
RA-1539,1539,2024,3,7.709588888900001,,,0,6.885,
RA-1540,1540,2024,3,5.696233333333334,,,0,7.51,
RA-1541,1541,2024,3,8.337,,,0,6.88,
RA-1542,1542,2024,3,6.0886079922,,,0,8.135,
RA-1543,1543,2024,3,6.754584615400001,,,0,7.51,
RA-1544,1544,2024,3,6.905568627466667,,,0,6.885,
RA-1545,1545,2024,3,7.296598575533334,,,0,8.13,
RA-1546,1546,2024,3,6.900662108266667,,,0,8.75,
RA-1547,1547,2024,3,6.748480626800001,,,0,8.13,
RA-1548,1548,2024,3,6.482499715066667,,,0,7.51,
RA-1549,1549,2024,3,6.514862200466668,,,0,7.51,
RA-1550,1550,2024,3,6.064236111066667,,,0,7.51,
RA-1551,1551,2024,3,5.9717087542,,,0,7.51,
RA-1552,1552,2024,3,7.443301282066667,,,0,7.51,
RA-1553,1553,2024,3,7.641184313700001,,,0,7.51,
RA-1554,1554,2024,3,6.941692592633334,,,0,8.76,
RA-1555,1555,2024,3,7.4827333334,,,0,6.255,
RA-1556,1556,2024,3,6.666811111166668,,,0,7.51,
