ano_base,Fase_num,IDA_faixa,IEG_faixa,IPS_faixa,IPP_faixa,n,inde_medio
2023,4,Q2,Q1_baixo,Q3,Q2,0,
2023,4,Q2,Q1_baixo,Q3,Q3,0,
2023,4,Q2,Q1_baixo,Q3,Q4_alto,0,
2023,4,Q2,Q1_baixo,Q4_alto,Q1_baixo,1,6.760341667
2023,4,Q2,Q1_baixo,Q4_alto,Q2,0,
2023,4,Q2,Q1_baixo,Q4_alto,Q3,0,
2023,4,Q2,Q1_baixo,Q4_alto,Q4_alto,0,
2023,4,Q2,Q2,Q1_baixo,Q1_baixo,3,6.687338889
2023,4,Q2,Q2,Q1_baixo,Q2,2,7.035933333
2023,4,Q2,Q2,Q1_baixo,Q3,5,6.6185033334
2023,4,Q2,Q2,Q1_baixo,Q4_alto,1,6.96965
2023,4,Q2,Q2,Q2,Q1_baixo,0,
2023,4,Q2,Q2,Q2,Q2,0,
2023,4,Q2,Q2,Q2,Q3,0,
2023,4,Q2,Q2,Q2,Q4_alto,0,
2023,4,Q2,Q2,Q3,Q1_baixo,0,
2023,4,Q2,Q2,Q3,Q2,0,
2023,4,Q2,Q2,Q3,Q3,0,
2023,4,Q2,Q2,Q3,Q4_alto,0,
2023,4,Q2,Q2,Q4_alto,Q1_baixo,0,
2023,4,Q2,Q2,Q4_alto,Q2,0,
2023,4,Q2,Q2,Q4_alto,Q3,0,
2023,4,Q2,Q2,Q4_alto,Q4_alto,0,
2023,4,Q2,Q3,Q1_baixo,Q1_baixo,1,7.067983333
2023,4,Q2,Q3,Q1_baixo,Q2,1,7.671933333
2023,4,Q2,Q3,Q1_baixo,Q3,6,7.318154166666666
2023,4,Q2,Q3,Q1_baixo,Q4_alto,1,7.60205
2023,4,Q2,Q3,Q2,Q1_baixo,0,
2023,4,Q2,Q3,Q2,Q2,0,
2023,4,Q2,Q3,Q2,Q3,0,
2023,4,Q2,Q3,Q2,Q4_alto,0,
2023,4,Q2,Q3,Q3,Q1_baixo,0,
2023,4,Q2,Q3,Q3,Q2,0,
2023,4,Q2,Q3,Q3,Q3,0,
2023,4,Q2,Q3,Q3,Q4_alto,0,
2023,4,Q2,Q3,Q4_alto,Q1_baixo,0,
2023,4,Q2,Q3,Q4_alto,Q2,0,
2023,4,Q2,Q3,Q4_alto,Q3,1,8.189225
2023,4,Q2,Q3,Q4_alto,Q4_alto,1,8.436908333
2023,4,Q2,Q4_alto,Q1_baixo,Q1_baixo,0,
2023,4,Q2,Q4_alto,Q1_baixo,Q2,0,
2023,4,Q2,Q4_alto,Q1_baixo,Q3,2,7.2346958335
2023,4,Q2,Q4_alto,Q1_baixo,Q4_alto,0,
2023,4,Q2,Q4_alto,Q2,Q1_baixo,0,
2023,4,Q2,Q4_alto,Q2,Q2,0,
2023,4,Q2,Q4_alto,Q2,Q3,0,
2023,4,Q2,Q4_alto,Q2,Q4_alto,1,7.1935
2023,4,Q2,Q4_alto,Q3,Q1_baixo,1,7.281433333
2023,4,Q2,Q4_alto,Q3,Q2,0,
2023,4,Q2,Q4_alto,Q3,Q3,0,
2023,4,Q2,Q4_alto,Q3,Q4_alto,0,
2023,4,Q2,Q4_alto,Q4_alto,Q1_baixo,0,
2023,4,Q2,Q4_alto,Q4_alto,Q2,0,
2023,4,Q2,Q4_alto,Q4_alto,Q3,1,7.7284
2023,4,Q2,Q4_alto,Q4_alto,Q4_alto,1,8.393508333
2023,4,Q3,Q1_baixo,Q1_baixo,Q1_baixo,0,
2023,4,Q3,Q1_baixo,Q1_baixo,Q2,0,
2023,4,Q3,Q1_baixo,Q1_baixo,Q3,2,6.4890083335
2023,4,Q3,Q1_baixo,Q1_baixo,Q4_alto,0,
2023,4,Q3,Q1_baixo,Q2,Q1_baixo,0,
2023,4,Q3,Q1_baixo,Q2,Q2,0,
2023,4,Q3,Q1_baixo,Q2,Q3,0,
2023,4,Q3,Q1_baixo,Q2,Q4_alto,0,
2023,4,Q3,Q1_baixo,Q3,Q1_baixo,0,
2023,4,Q3,Q1_baixo,Q3,Q2,0,
2023,4,Q3,Q1_baixo,Q3,Q3,0,
2023,4,Q3,Q1_baixo,Q3,Q4_alto,0,
2023,4,Q3,Q1_baixo,Q4_alto,Q1_baixo,0,
2023,4,Q3,Q1_baixo,Q4_alto,Q2,0,
2023,4,Q3,Q1_baixo,Q4_alto,Q3,0,
2023,4,Q3,Q1_baixo,Q4_alto,Q4_alto,0,
2023,4,Q3,Q2,Q1_baixo,Q1_baixo,1,6.857625
2023,4,Q3,Q2,Q1_baixo,Q2,0,
2023,4,Q3,Q2,Q1_baixo,Q3,4,7.2554166665
2023,4,Q3,Q2,Q1_baixo,Q4_alto,2,7.181850000000001
2023,4,Q3,Q2,Q2,Q1_baixo,0,
2023,4,Q3,Q2,Q2,Q2,0,
2023,4,Q3,Q2,Q2,Q3,0,
2023,4,Q3,Q2,Q2,Q4_alto,0,
2023,4,Q3,Q2,Q3,Q1_baixo,0,
2023,4,Q3,Q2,Q3,Q2,0,
2023,4,Q3,Q2,Q3,Q3,0,
2023,4,Q3,Q2,Q3,Q4_alto,0,
2023,4,Q3,Q2,Q4_alto,Q1_baixo,0,
2023,4,Q3,Q2,Q4_alto,Q2,0,
2023,4,Q3,Q2,Q4_alto,Q3,0,
2023,4,Q3,Q2,Q4_alto,Q4_alto,1,8.493058333
2023,4,Q3,Q3,Q1_baixo,Q1_baixo,0,
2023,4,Q3,Q3,Q1_baixo,Q2,1,8.024791667
2023,4,Q3,Q3,Q1_baixo,Q3,3,7.502549999999999
2023,4,Q3,Q3,Q1_baixo,Q4_alto,3,8.155294444333334
2023,4,Q3,Q3,Q2,Q1_baixo,0,
2023,4,Q3,Q3,Q2,Q2,1,8.137625
2023,4,Q3,Q3,Q2,Q3,0,
2023,4,Q3,Q3,Q2,Q4_alto,0,
2023,4,Q3,Q3,Q3,Q1_baixo,0,
2023,4,Q3,Q3,Q3,Q2,0,
2023,4,Q3,Q3,Q3,Q3,0,
2023,4,Q3,Q3,Q3,Q4_alto,0,
2023,4,Q3,Q3,Q4_alto,Q1_baixo,0,
2023,4,Q3,Q3,Q4_alto,Q2,0,
2023,4,Q3,Q3,Q4_alto,Q3,0,
2023,4,Q3,Q3,Q4_alto,Q4_alto,1,8.430241667
2023,4,Q3,Q4_alto,Q1_baixo,Q1_baixo,0,
2023,4,Q3,Q4_alto,Q1_baixo,Q2,0,
2023,4,Q3,Q4_alto,Q1_baixo,Q3,3,8.013972222333335
2023,4,Q3,Q4_alto,Q1_baixo,Q4_alto,2,7.6807458335
2023,4,Q3,Q4_alto,Q2,Q1_baixo,0,
2023,4,Q3,Q4_alto,Q2,Q2,0,
2023,4,Q3,Q4_alto,Q2,Q3,0,
2023,4,Q3,Q4_alto,Q2,Q4_alto,0,
2023,4,Q3,Q4_alto,Q3,Q1_baixo,0,
2023,4,Q3,Q4_alto,Q3,Q2,0,
2023,4,Q3,Q4_alto,Q3,Q3,0,
2023,4,Q3,Q4_alto,Q3,Q4_alto,0,
2023,4,Q3,Q4_alto,Q4_alto,Q1_baixo,0,
2023,4,Q3,Q4_alto,Q4_alto,Q2,0,
2023,4,Q3,Q4_alto,Q4_alto,Q3,0,
2023,4,Q3,Q4_alto,Q4_alto,Q4_alto,0,
2023,4,Q4_alto,Q1_baixo,Q1_baixo,Q1_baixo,0,
2023,4,Q4_alto,Q1_baixo,Q1_baixo,Q2,0,
2023,4,Q4_alto,Q1_baixo,Q1_baixo,Q3,0,
2023,4,Q4_alto,Q1_baixo,Q1_baixo,Q4_alto,0,
2023,4,Q4_alto,Q1_baixo,Q2,Q1_baixo,0,
2023,4,Q4_alto,Q1_baixo,Q2,Q2,0,
2023,4,Q4_alto,Q1_baixo,Q2,Q3,0,
2023,4,Q4_alto,Q1_baixo,Q2,Q4_alto,0,
2023,4,Q4_alto,Q1_baixo,Q3,Q1_baixo,0,
2023,4,Q4_alto,Q1_baixo,Q3,Q2,0,
2023,4,Q4_alto,Q1_baixo,Q3,Q3,0,
2023,4,Q4_alto,Q1_baixo,Q3,Q4_alto,0,
2023,4,Q4_alto,Q1_baixo,Q4_alto,Q1_baixo,0,
2023,4,Q4_alto,Q1_baixo,Q4_alto,Q2,0,
2023,4,Q4_alto,Q1_baixo,Q4_alto,Q3,0,
2023,4,Q4_alto,Q1_baixo,Q4_alto,Q4_alto,0,
2023,4,Q4_alto,Q2,Q1_baixo,Q1_baixo,0,
2023,4,Q4_alto,Q2,Q1_baixo,Q2,0,
2023,4,Q4_alto,Q2,Q1_baixo,Q3,0,
2023,4,Q4_alto,Q2,Q1_baixo,Q4_alto,0,
2023,4,Q4_alto,Q2,Q2,Q1_baixo,0,
2023,4,Q4_alto,Q2,Q2,Q2,0,
2023,4,Q4_alto,Q2,Q2,Q3,0,
2023,4,Q4_alto,Q2,Q2,Q4_alto,0,
2023,4,Q4_alto,Q2,Q3,Q1_baixo,0,
2023,4,Q4_alto,Q2,Q3,Q2,0,
2023,4,Q4_alto,Q2,Q3,Q3,0,
2023,4,Q4_alto,Q2,Q3,Q4_alto,0,
2023,4,Q4_alto,Q2,Q4_alto,Q1_baixo,0,
2023,4,Q4_alto,Q2,Q4_alto,Q2,0,
2023,4,Q4_alto,Q2,Q4_alto,Q3,0,
2023,4,Q4_alto,Q2,Q4_alto,Q4_alto,0,
2023,4,Q4_alto,Q3,Q1_baixo,Q1_baixo,0,
2023,4,Q4_alto,Q3,Q1_baixo,Q2,0,
2023,4,Q4_alto,Q3,Q1_baixo,Q3,1,8.316833333
2023,4,Q4_alto,Q3,Q1_baixo,Q4_alto,2,7.962116667
2023,4,Q4_alto,Q3,Q2,Q1_baixo,0,
2023,4,Q4_alto,Q3,Q2,Q2,0,
2023,4,Q4_alto,Q3,Q2,Q3,0,
2023,4,Q4_alto,Q3,Q2,Q4_alto,0,
2023,4,Q4_alto,Q3,Q3,Q1_baixo,0,
2023,4,Q4_alto,Q3,Q3,Q2,0,
2023,4,Q4_alto,Q3,Q3,Q3,0,
2023,4,Q4_alto,Q3,Q3,Q4_alto,0,
2023,4,Q4_alto,Q3,Q4_alto,Q1_baixo,0,
2023,4,Q4_alto,Q3,Q4_alto,Q2,0,
2023,4,Q4_alto,Q3,Q4_alto,Q3,0,
2023,4,Q4_alto,Q3,Q4_alto,Q4_alto,1,8.881483333
2023,4,Q4_alto,Q4_alto,Q1_baixo,Q1_baixo,0,
2023,4,Q4_alto,Q4_alto,Q1_baixo,Q2,0,
2023,4,Q4_alto,Q4_alto,Q1_baixo,Q3,2,7.735629167000001
2023,4,Q4_alto,Q4_alto,Q1_baixo,Q4_alto,2,7.696504167
2023,4,Q4_alto,Q4_alto,Q2,Q1_baixo,0,
2023,4,Q4_alto,Q4_alto,Q2,Q2,0,
2023,4,Q4_alto,Q4_alto,Q2,Q3,0,
2023,4,Q4_alto,Q4_alto,Q2,Q4_alto,1,9.006266667
2023,4,Q4_alto,Q4_alto,Q3,Q1_baixo,0,
2023,4,Q4_alto,Q4_alto,Q3,Q2,0,
2023,4,Q4_alto,Q4_alto,Q3,Q3,0,
2023,4,Q4_alto,Q4_alto,Q3,Q4_alto,0,
2023,4,Q4_alto,Q4_alto,Q4_alto,Q1_baixo,0,
2023,4,Q4_alto,Q4_alto,Q4_alto,Q2,0,
2023,4,Q4_alto,Q4_alto,Q4_alto,Q3,0,
2023,4,Q4_alto,Q4_alto,Q4_alto,Q4_alto,0,
2023,5,Q1_baixo,Q1_baixo,Q1_baixo,Q1_baixo,3,5.155505555333334
2023,5,Q1_baixo,Q1_baixo,Q1_baixo,Q2,3,5.781547222333334
2023,5,Q1_baixo,Q1_baixo,Q1_baixo,Q3,0,
2023,5,Q1_baixo,Q1_baixo,Q1_baixo,Q4_alto,0,
2023,5,Q1_baixo,Q1_baixo,Q2,Q1_baixo,0,
2023,5,Q1_baixo,Q1_baixo,Q2,Q2,0,
2023,5,Q1_baixo,Q1_baixo,Q2,Q3,0,
2023,5,Q1_baixo,Q1_baixo,Q2,Q4_alto,0,
2023,5,Q1_baixo,Q1_baixo,Q3,Q1_baixo,0,
2023,5,Q1_baixo,Q1_baixo,Q3,Q2,0,
2023,5,Q1_baixo,Q1_baixo,Q3,Q3,0,
2023,5,Q1_baixo,Q1_baixo,Q3,Q4_alto,0,
2023,5,Q1_baixo,Q1_baixo,Q4_alto,Q1_baixo,0,
2023,5,Q1_baixo,Q1_baixo,Q4_alto,Q2,0,
2023,5,Q1_baixo,Q1_baixo,Q4_alto,Q3,0,
2023,5,Q1_baixo,Q1_baixo,Q4_alto,Q4_alto,0,
2023,5,Q1_baixo,Q2,Q1_baixo,Q1_baixo,2,5.284495833499999
2023,5,Q1_baixo,Q2,Q1_baixo,Q2,1,5.952358333
2023,5,Q1_baixo,Q2,Q1_baixo,Q3,2,6.5156708335
2023,5,Q1_baixo,Q2,Q1_baixo,Q4_alto,0,
2023,5,Q1_baixo,Q2,Q2,Q1_baixo,0,
2023,5,Q1_baixo,Q2,Q2,Q2,0,
2023,5,Q1_baixo,Q2,Q2,Q3,0,
2023,5,Q1_baixo,Q2,Q2,Q4_alto,0,
2023,5,Q1_baixo,Q2,Q3,Q1_baixo,0,
2023,5,Q1_baixo,Q2,Q3,Q2,0,
2023,5,Q1_baixo,Q2,Q3,Q3,0,
2023,5,Q1_baixo,Q2,Q3,Q4_alto,0,
2023,5,Q1_baixo,Q2,Q4_alto,Q1_baixo,0,
2023,5,Q1_baixo,Q2,Q4_alto,Q2,1,6.202008333
2023,5,Q1_baixo,Q2,Q4_alto,Q3,0,
2023,5,Q1_baixo,Q2,Q4_alto,Q4_alto,0,
2023,5,Q1_baixo,Q3,Q1_baixo,Q1_baixo,1,6.569516667
2023,5,Q1_baixo,Q3,Q1_baixo,Q2,2,6.812245833
2023,5,Q1_baixo,Q3,Q1_baixo,Q3,1,7.171083333
2023,5,Q1_baixo,Q3,Q1_baixo,Q4_alto,0,
2023,5,Q1_baixo,Q3,Q2,Q1_baixo,0,
2023,5,Q1_baixo,Q3,Q2,Q2,1,6.806466667
2023,5,Q1_baixo,Q3,Q2,Q3,0,
2023,5,Q1_baixo,Q3,Q2,Q4_alto,0,
2023,5,Q1_baixo,Q3,Q3,Q1_baixo,0,
2023,5,Q1_baixo,Q3,Q3,Q2,0,
2023,5,Q1_baixo,Q3,Q3,Q3,0,
2023,5,Q1_baixo,Q3,Q3,Q4_alto,0,
2023,5,Q1_baixo,Q3,Q4_alto,Q1_baixo,0,
2023,5,Q1_baixo,Q3,Q4_alto,Q2,0,
2023,5,Q1_baixo,Q3,Q4_alto,Q3,0,
2023,5,Q1_baixo,Q3,Q4_alto,Q4_alto,0,
2023,5,Q1_baixo,Q4_alto,Q1_baixo,Q1_baixo,0,
2023,5,Q1_baixo,Q4_alto,Q1_baixo,Q2,0,
2023,5,Q1_baixo,Q4_alto,Q1_baixo,Q3,0,
2023,5,Q1_baixo,Q4_alto,Q1_baixo,Q4_alto,0,
2023,5,Q1_baixo,Q4_alto,Q2,Q1_baixo,0,
2023,5,Q1_baixo,Q4_alto,Q2,Q2,0,
2023,5,Q1_baixo,Q4_alto,Q2,Q3,0,
2023,5,Q1_baixo,Q4_alto,Q2,Q4_alto,0,
2023,5,Q1_baixo,Q4_alto,Q3,Q1_baixo,1,6.483083333
2023,5,Q1_baixo,Q4_alto,Q3,Q2,0,
2023,5,Q1_baixo,Q4_alto,Q3,Q3,0,
2023,5,Q1_baixo,Q4_alto,Q3,Q4_alto,0,
2023,5,Q1_baixo,Q4_alto,Q4_alto,Q1_baixo,0,
2023,5,Q1_baixo,Q4_alto,Q4_alto,Q2,0,
2023,5,Q1_baixo,Q4_alto,Q4_alto,Q3,0,
2023,5,Q1_baixo,Q4_alto,Q4_alto,Q4_alto,0,
2023,5,Q2,Q1_baixo,Q1_baixo,Q1_baixo,2,6.1150541665
2023,5,Q2,Q1_baixo,Q1_baixo,Q2,2,5.9194541665
2023,5,Q2,Q1_baixo,Q1_baixo,Q3,2,6.770066667
2023,5,Q2,Q1_baixo,Q1_baixo,Q4_alto,0,
2023,5,Q2,Q1_baixo,Q2,Q1_baixo,0,
2023,5,Q2,Q1_baixo,Q2,Q2,0,
2023,5,Q2,Q1_baixo,Q2,Q3,0,
2023,5,Q2,Q1_baixo,Q2,Q4_alto,0,
2023,5,Q2,Q1_baixo,Q3,Q1_baixo,0,
2023,5,Q2,Q1_baixo,Q3,Q2,0,
2023,5,Q2,Q1_baixo,Q3,Q3,0,
2023,5,Q2,Q1_baixo,Q3,Q4_alto,0,
2023,5,Q2,Q1_baixo,Q4_alto,Q1_baixo,0,
2023,5,Q2,Q1_baixo,Q4_alto,Q2,0,
2023,5,Q2,Q1_baixo,Q4_alto,Q3,0,
2023,5,Q2,Q1_baixo,Q4_alto,Q4_alto,0,
2023,5,Q2,Q2,Q1_baixo,Q1_baixo,2,5.903541667
2023,5,Q2,Q2,Q1_baixo,Q2,2,7.4585416665
2023,5,Q2,Q2,Q1_baixo,Q3,4,6.652620833249999
2023,5,Q2,Q2,Q1_baixo,Q4_alto,0,
2023,5,Q2,Q2,Q2,Q1_baixo,1,6.794516667
2023,5,Q2,Q2,Q2,Q2,0,
2023,5,Q2,Q2,Q2,Q3,0,
2023,5,Q2,Q2,Q2,Q4_alto,1,7.91935
2023,5,Q2,Q2,Q3,Q1_baixo,0,
2023,5,Q2,Q2,Q3,Q2,0,
2023,5,Q2,Q2,Q3,Q3,0,
2023,5,Q2,Q2,Q3,Q4_alto,0,
2023,5,Q2,Q2,Q4_alto,Q1_baixo,0,
2023,5,Q2,Q2,Q4_alto,Q2,0,
2023,5,Q2,Q2,Q4_alto,Q3,0,
2023,5,Q2,Q2,Q4_alto,Q4_alto,0,
2023,5,Q2,Q3,Q1_baixo,Q1_baixo,3,6.719455555333333
2023,5,Q2,Q3,Q1_baixo,Q2,1,6.811875
2023,5,Q2,Q3,Q1_baixo,Q3,4,7.35651875
2023,5,Q2,Q3,Q1_baixo,Q4_alto,0,
2023,5,Q2,Q3,Q2,Q1_baixo,1,7.08435
2023,5,Q2,Q3,Q2,Q2,0,
2023,5,Q2,Q3,Q2,Q3,0,
2023,5,Q2,Q3,Q2,Q4_alto,0,
2023,5,Q2,Q3,Q3,Q1_baixo,0,
2023,5,Q2,Q3,Q3,Q2,0,
2023,5,Q2,Q3,Q3,Q3,0,
2023,5,Q2,Q3,Q3,Q4_alto,0,
2023,5,Q2,Q3,Q4_alto,Q1_baixo,0,
2023,5,Q2,Q3,Q4_alto,Q2,0,
2023,5,Q2,Q3,Q4_alto,Q3,0,
2023,5,Q2,Q3,Q4_alto,Q4_alto,0,
2023,5,Q2,Q4_alto,Q1_baixo,Q1_baixo,0,
2023,5,Q2,Q4_alto,Q1_baixo,Q2,0,
2023,5,Q2,Q4_alto,Q1_baixo,Q3,2,7.8792791665
2023,5,Q2,Q4_alto,Q1_baixo,Q4_alto,0,
2023,5,Q2,Q4_alto,Q2,Q1_baixo,0,
2023,5,Q2,Q4_alto,Q2,Q2,0,
2023,5,Q2,Q4_alto,Q2,Q3,0,
2023,5,Q2,Q4_alto,Q2,Q4_alto,0,
2023,5,Q2,Q4_alto,Q3,Q1_baixo,0,
2023,5,Q2,Q4_alto,Q3,Q2,0,
2023,5,Q2,Q4_alto,Q3,Q3,0,
2023,5,Q2,Q4_alto,Q3,Q4_alto,0,
2023,5,Q2,Q4_alto,Q4_alto,Q1_baixo,0,
2023,5,Q2,Q4_alto,Q4_alto,Q2,0,
2023,5,Q2,Q4_alto,Q4_alto,Q3,0,
2023,5,Q2,Q4_alto,Q4_alto,Q4_alto,0,
2023,5,Q3,Q1_baixo,Q1_baixo,Q1_baixo,0,
2023,5,Q3,Q1_baixo,Q1_baixo,Q2,0,
2023,5,Q3,Q1_baixo,Q1_baixo,Q3,0,
2023,5,Q3,Q1_baixo,Q1_baixo,Q4_alto,0,
2023,5,Q3,Q1_baixo,Q2,Q1_baixo,0,
2023,5,Q3,Q1_baixo,Q2,Q2,0,
2023,5,Q3,Q1_baixo,Q2,Q3,0,
2023,5,Q3,Q1_baixo,Q2,Q4_alto,0,
2023,5,Q3,Q1_baixo,Q3,Q1_baixo,0,
2023,5,Q3,Q1_baixo,Q3,Q2,0,
2023,5,Q3,Q1_baixo,Q3,Q3,0,
2023,5,Q3,Q1_baixo,Q3,Q4_alto,0,
2023,5,Q3,Q1_baixo,Q4_alto,Q1_baixo,0,
2023,5,Q3,Q1_baixo,Q4_alto,Q2,0,
2023,5,Q3,Q1_baixo,Q4_alto,Q3,0,
2023,5,Q3,Q1_baixo,Q4_alto,Q4_alto,0,
2023,5,Q3,Q2,Q1_baixo,Q1_baixo,1,6.946058333
2023,5,Q3,Q2,Q1_baixo,Q2,1,6.845208333
2023,5,Q3,Q2,Q1_baixo,Q3,2,7.0857791665
2023,5,Q3,Q2,Q1_baixo,Q4_alto,1,8.0879
2023,5,Q3,Q2,Q2,Q1_baixo,0,
2023,5,Q3,Q2,Q2,Q2,0,
2023,5,Q3,Q2,Q2,Q3,0,
2023,5,Q3,Q2,Q2,Q4_alto,0,
2023,5,Q3,Q2,Q3,Q1_baixo,0,
2023,5,Q3,Q2,Q3,Q2,0,
2023,5,Q3,Q2,Q3,Q3,0,
2023,5,Q3,Q2,Q3,Q4_alto,0,
2023,5,Q3,Q2,Q4_alto,Q1_baixo,0,
2023,5,Q3,Q2,Q4_alto,Q2,0,
2023,5,Q3,Q2,Q4_alto,Q3,0,
2023,5,Q3,Q2,Q4_alto,Q4_alto,0,
2023,5,Q3,Q3,Q1_baixo,Q1_baixo,1,7.769658333
2023,5,Q3,Q3,Q1_baixo,Q2,0,
2023,5,Q3,Q3,Q1_baixo,Q3,3,7.680361111
2023,5,Q3,Q3,Q1_baixo,Q4_alto,0,
2023,5,Q3,Q3,Q2,Q1_baixo,0,
2023,5,Q3,Q3,Q2,Q2,1,7.515233333
2023,5,Q3,Q3,Q2,Q3,0,
2023,5,Q3,Q3,Q2,Q4_alto,0,
2023,5,Q3,Q3,Q3,Q1_baixo,0,
2023,5,Q3,Q3,Q3,Q2,0,
2023,5,Q3,Q3,Q3,Q3,0,
2023,5,Q3,Q3,Q3,Q4_alto,0,
2023,5,Q3,Q3,Q4_alto,Q1_baixo,0,
2023,5,Q3,Q3,Q4_alto,Q2,0,
2023,5,Q3,Q3,Q4_alto,Q3,0,
2023,5,Q3,Q3,Q4_alto,Q4_alto,0,
2023,5,Q3,Q4_alto,Q1_baixo,Q1_baixo,0,
2023,5,Q3,Q4_alto,Q1_baixo,Q2,0,
2023,5,Q3,Q4_alto,Q1_baixo,Q3,1,7.487841667
2023,5,Q3,Q4_alto,Q1_baixo,Q4_alto,2,7.584170833
2023,5,Q3,Q4_alto,Q2,Q1_baixo,0,
2023,5,Q3,Q4_alto,Q2,Q2,0,
2023,5,Q3,Q4_alto,Q2,Q3,0,
2023,5,Q3,Q4_alto,Q2,Q4_alto,0,
2023,5,Q3,Q4_alto,Q3,Q1_baixo,0,
2023,5,Q3,Q4_alto,Q3,Q2,0,
2023,5,Q3,Q4_alto,Q3,Q3,0,
2023,5,Q3,Q4_alto,Q3,Q4_alto,0,
2023,5,Q3,Q4_alto,Q4_alto,Q1_baixo,0,
2023,5,Q3,Q4_alto,Q4_alto,Q2,0,
2023,5,Q3,Q4_alto,Q4_alto,Q3,0,
2023,5,Q3,Q4_alto,Q4_alto,Q4_alto,0,
2023,5,Q4_alto,Q1_baixo,Q1_baixo,Q1_baixo,0,
2023,5,Q4_alto,Q1_baixo,Q1_baixo,Q2,0,
2023,5,Q4_alto,Q1_baixo,Q1_baixo,Q3,0,
2023,5,Q4_alto,Q1_baixo,Q1_baixo,Q4_alto,0,
2023,5,Q4_alto,Q1_baixo,Q2,Q1_baixo,0,
2023,5,Q4_alto,Q1_baixo,Q2,Q2,0,
2023,5,Q4_alto,Q1_baixo,Q2,Q3,0,
2023,5,Q4_alto,Q1_baixo,Q2,Q4_alto,0,
2023,5,Q4_alto,Q1_baixo,Q3,Q1_baixo,0,
2023,5,Q4_alto,Q1_baixo,Q3,Q2,0,
2023,5,Q4_alto,Q1_baixo,Q3,Q3,0,
2023,5,Q4_alto,Q1_baixo,Q3,Q4_alto,0,
2023,5,Q4_alto,Q1_baixo,Q4_alto,Q1_baixo,0,
2023,5,Q4_alto,Q1_baixo,Q4_alto,Q2,0,
2023,5,Q4_alto,Q1_baixo,Q4_alto,Q3,0,
2023,5,Q4_alto,Q1_baixo,Q4_alto,Q4_alto,0,
2023,5,Q4_alto,Q2,Q1_baixo,Q1_baixo,0,
2023,5,Q4_alto,Q2,Q1_baixo,Q2,0,
2023,5,Q4_alto,Q2,Q1_baixo,Q3,0,
2023,5,Q4_alto,Q2,Q1_baixo,Q4_alto,0,
2023,5,Q4_alto,Q2,Q2,Q1_baixo,0,
2023,5,Q4_alto,Q2,Q2,Q2,0,
2023,5,Q4_alto,Q2,Q2,Q3,1,7.757466667
2023,5,Q4_alto,Q2,Q2,Q4_alto,0,
2023,5,Q4_alto,Q2,Q3,Q1_baixo,0,
2023,5,Q4_alto,Q2,Q3,Q2,0,
2023,5,Q4_alto,Q2,Q3,Q3,0,
2023,5,Q4_alto,Q2,Q3,Q4_alto,0,
2023,5,Q4_alto,Q2,Q4_alto,Q1_baixo,0,
2023,5,Q4_alto,Q2,Q4_alto,Q2,0,
2023,5,Q4_alto,Q2,Q4_alto,Q3,0,
2023,5,Q4_alto,Q2,Q4_alto,Q4_alto,1,6.892541667
2023,5,Q4_alto,Q3,Q1_baixo,Q1_baixo,0,
2023,5,Q4_alto,Q3,Q1_baixo,Q2,0,
2023,5,Q4_alto,Q3,Q1_baixo,Q3,0,
2023,5,Q4_alto,Q3,Q1_baixo,Q4_alto,1,7.584483333
2023,5,Q4_alto,Q3,Q2,Q1_baixo,0,
2023,5,Q4_alto,Q3,Q2,Q2,0,
2023,5,Q4_alto,Q3,Q2,Q3,0,
2023,5,Q4_alto,Q3,Q2,Q4_alto,1,8.105583333
2023,5,Q4_alto,Q3,Q3,Q1_baixo,0,
2023,5,Q4_alto,Q3,Q3,Q2,0,
2023,5,Q4_alto,Q3,Q3,Q3,0,
2023,5,Q4_alto,Q3,Q3,Q4_alto,0,
2023,5,Q4_alto,Q3,Q4_alto,Q1_baixo,0,
2023,5,Q4_alto,Q3,Q4_alto,Q2,0,
2023,5,Q4_alto,Q3,Q4_alto,Q3,0,
2023,5,Q4_alto,Q3,Q4_alto,Q4_alto,0,
2023,5,Q4_alto,Q4_alto,Q1_baixo,Q1_baixo,0,
2023,5,Q4_alto,Q4_alto,Q1_baixo,Q2,0,
2023,5,Q4_alto,Q4_alto,Q1_baixo,Q3,1,7.806141667
2023,5,Q4_alto,Q4_alto,Q1_baixo,Q4_alto,1,8.378008333
2023,5,Q4_alto,Q4_alto,Q2,Q1_baixo,0,
2023,5,Q4_alto,Q4_alto,Q2,Q2,0,
2023,5,Q4_alto,Q4_alto,Q2,Q3,0,
2023,5,Q4_alto,Q4_alto,Q2,Q4_alto,0,
2023,5,Q4_alto,Q4_alto,Q3,Q1_baixo,0,
2023,5,Q4_alto,Q4_alto,Q3,Q2,0,
2023,5,Q4_alto,Q4_alto,Q3,Q3,0,
2023,5,Q4_alto,Q4_alto,Q3,Q4_alto,0,
2023,5,Q4_alto,Q4_alto,Q4_alto,Q1_baixo,0,
2023,5,Q4_alto,Q4_alto,Q4_alto,Q2,0,
2023,5,Q4_alto,Q4_alto,Q4_alto,Q3,0,
2023,5,Q4_alto,Q4_alto,Q4_alto,Q4_alto,1,8.699408333
2023,6,Q1_baixo,Q1_baixo,Q1_baixo,Q1_baixo,0,
2023,6,Q1_baixo,Q1_baixo,Q1_baixo,Q2,1,6.339466667
